x,y,z,intensity,gps_time,label,global_id
745998.71981201,2573794.04702637,456.32421875,8738,5363.2915,9,103010001
745997.76079712,2573796.25552246,457.11462402,18247,5363.2915,9,103010001
745997.76668701,2573796.39053223,456.83892822,14649,5363.2915,9,103010001
745997.91549072,2573796.08514282,456.63842773,7710,5363.2915,9,103010001
745998.1007019,2573795.64483521,456.48931885,3855,5363.2915,9,103010001
745998.39779053,2573794.81393311,456.4760437,5654,5363.2915,9,103010001
745998.57320557,2573794.35684082,456.40722656,10280,5363.2915,9,103010001
745998.6954895,2573794.06674072,456.31253052,5911,5363.2915,9,103010001
745997.73751221,2573796.24304077,457.11102295,14392,5363.2915,9,103010001
745997.76970825,2573796.29931519,456.84823608,18504,5363.2915,9,103010001
745997.88500366,2573796.09521362,456.63061523,6168,5363.2915,9,103010001
745998.08800659,2573795.60311768,456.49331665,3598,5363.2915,9,103010001
745998.37450562,2573794.82012817,456.46932983,4112,5363.2915,9,103010001
745998.55150757,2573794.36343262,456.40023804,10280,5363.2915,9,103010001
745998.67598877,2573794.0658252,456.30761719,7196,5363.2915,9,103010001
745997.72478638,2573796.20681641,457.11102295,9509,5363.2915,9,103010001
745997.75328979,2573796.26812622,456.84802246,23387,5363.2915,9,103010001
745997.85549316,2573796.10983154,456.6227417,6168,5363.2915,9,103010001
745998.08660278,2573795.53433105,456.50442505,3598,5363.2915,9,103010001
745998.35909424,2573794.80023071,456.46972656,2827,5363.2915,9,103010001
745998.53270874,2573794.36291382,456.39584351,10023,5363.2915,9,103010001
745998.65389404,2573794.08013794,456.29803467,6425,5363.2915,9,103010001
745997.7111145,2573796.17013428,457.11083984,8481,5363.2915,9,103010001
745997.73760376,2573796.2394397,456.84783936,14906,5363.2915,9,103010001
745997.82839355,2573796.11251709,456.61672974,7196,5363.2915,9,103010001
745998.08150635,2573795.47863647,456.51254272,4626,5363.2915,9,103010001
745998.34249268,2573794.78811523,456.46832275,2827,5363.2915,9,103010001
745998.51711426,2573794.34911987,456.39523315,9509,5363.2915,9,103010001
745998.6506897,2573794.03072998,456.31072998,8738,5363.2915,9,103010001
745997.70470581,2573796.11703369,457.11303711,7710,5363.292,9,103010001
745997.72609863,2573796.19521973,456.849823,14392,5363.292,9,103010001
745997.80181274,2573796.11743042,456.61053467,7967,5363.292,9,103010001
745998.03179321,2573795.55804321,456.48843384,2570,5363.292,9,103010001
745998.31569824,2573794.80511353,456.45861816,2827,5363.292,9,103010001
745998.5039917,2573794.33022949,456.39651489,13107,5363.292,9,103010001
745998.64031372,2573794.00283691,456.31564331,10280,5363.292,9,103010001
745997.6987854,2573796.05984375,457.11553955,7710,5363.292,9,103010001
745997.71538696,2573796.14913818,456.85214233,12850,5363.292,9,103010001
745997.77019653,2573796.1330249,456.60202026,5397,5363.292,9,103010001
745998.01488647,2573795.53521606,456.48852539,1799,5363.292,9,103010001
745998.29509888,2573794.80172607,456.45452881,2827,5363.292,9,103010001
745998.49529419,2573794.29443237,456.40274048,10280,5363.292,9,103010001
745998.62011108,2573794.00762817,456.309021,6425,5363.292,9,103010001
745997.69051514,2573796.01003906,457.11721802,5397,5363.292,9,103010001
745997.71010742,2573796.08813355,456.85702515,13107,5363.292,9,103010001
745997.74871216,2573796.11862061,456.59942627,3598,5363.292,9,103010001
745998.0190979,2573795.44952271,456.50363159,3598,5363.292,9,103010001
745998.27401123,2573794.80001709,456.44992065,2827,5363.292,9,103010001
745998.49620972,2573794.22942993,456.41833496,9509,5363.292,9,103010001
745998.60610352,2573793.99233887,456.30953979,5140,5363.292,9,103010001
745997.67861328,2573795.97161743,457.11752319,5397,5363.292,9,103010001
745997.70379028,2573796.03503296,456.86102295,12079,5363.292,9,103010001
745997.74819336,2573796.04293701,456.60913086,2570,5363.292,9,103010001
745997.99498901,2573795.45294067,456.4977417,3598,5363.292,9,103010001
745998.25570068,2573794.79324219,456.44702148,2827,5363.292,9,103010001
745998.4611145,2573794.27761719,456.39831543,7967,5363.292,9,103010001
745997.66658936,2573795.93722412,457.11752319,3598,5363.292,9,103010001
745997.6914917,2573795.99651978,456.86233521,9766,5363.292,9,103010001
745997.744104,2573795.98263428,456.61633301,2570,5363.292,9,103010001
745997.96099243,2573795.48171875,456.48553467,4626,5363.292,9,103010001
745998.24440918,2573794.76202271,456.45062256,2827,5363.292,9,103010001
745998.44490967,2573794.26943848,456.39624023,8738,5363.292,9,103010001
745997.66259155,2573795.87823364,457.12063599,3598,5363.292,9,103010001
745997.68380127,2573795.94912598,456.86553955,9766,5363.292,9,103010001
745997.73800049,2573795.92562744,456.62252808,2570,5363.292,9,103010001
745997.94249878,2573795.46832153,456.48373413,6425,5363.292,9,103010001
745998.23778687,2573794.72033569,456.45751953,3341,5363.292,9,103010001
745998.43450317,2573794.24093506,456.40042114,8738,5363.292,9,103010001
745997.65661011,2573795.82903931,457.1227417,3598,5363.292,9,103010001
745997.66838989,2573795.91992065,456.86541748,3084,5363.292,9,103010001
745997.73198853,2573795.87274048,456.62823486,2570,5363.292,9,103010001
745997.92620239,2573795.44543335,456.48391724,8224,5363.292,9,103010001
745998.22008667,2573794.7092273,456.45562744,4883,5363.292,9,103010001
745998.42330322,2573794.21813843,456.40301514,7196,5363.292,9,103010001
745997.64980469,2573795.77941772,457.12472534,3598,5363.2925,9,103010001
745997.66140137,2573795.86831543,456.86914063,9509,5363.2925,9,103010001
745997.71068726,2573795.86013672,456.6255188,3341,5363.2925,9,103010001
745997.91130981,2573795.41863892,456.48513794,8224,5363.2925,9,103010001
745998.19408569,2573794.72201416,456.44702148,4112,5363.2925,9,103010001
745998.40578613,2573794.21133301,456.40032959,6425,5363.2925,9,103010001
745997.6369873,2573795.74651978,457.12454224,3598,5363.2925,9,103010001
745997.65551147,2573795.81503174,456.87322998,12336,5363.2925,9,103010001
745997.68938599,2573795.84753296,456.62283325,771,5363.2925,9,103010001
745997.89391479,2573795.39922974,456.48452759,8224,5363.2925,9,103010001
745998.16228638,2573794.75103638,456.43383789,2827,5363.2925,9,103010001
745998.39141235,2573794.19543335,456.40054321,6425,5363.2925,9,103010001
745997.63210449,2573795.69323608,457.12713623,2570,5363.2925,9,103010001
745997.64849243,2573795.7653186,456.8767395,9766,5363.2925,9,103010001
745997.69390259,2573795.76483032,456.63464355,2313,5363.2925,9,103010001
745997.87661133,2573795.379729,456.48403931,8224,5363.2925,9,103010001
745998.13289795,2573794.77252075,456.42263794,2827,5363.2925,9,103010001
745998.37468872,2573794.18673584,456.3984375,5911,5363.2925,9,103010001
745997.62481079,2573795.64752075,457.1288147,2570,5363.2925,9,103010001
745997.63890991,2573795.72314331,456.87902832,10023,5363.2925,9,103010001
745997.65789185,2573795.79272339,456.62362671,771,5363.2925,9,103010001
745997.86071167,2573795.35653564,456.48443604,7453,5363.2925,9,103010001
745998.11098633,2573794.77203247,456.41772461,2827,5363.2925,9,103010001
745998.3618103,2573794.16714355,456.39993286,4883,5363.2925,9,103010001
745997.62279663,2573795.58871338,457.13223267,1799,5363.2925,9,103010001
745997.62801514,2573795.68884155,456.88043213,8995,5363.2925,9,103010001
745997.64660034,2573795.75411865,456.62643433,771,5363.2925,9,103010001
745997.84411011,2573795.33932373,456.48364258,6425,5363.2925,9,103010001
745998.34639893,2573794.1547229,456.39901733,4112,5363.2925,9,103010001
745997.61409912,2573795.55084106,457.1333313,771,5363.2925,9,103010001
745997.62178955,2573795.63921997,456.88412476,10794,5363.2925,9,103010001
745997.63518677,2573795.71972534,456.62863159,771,5363.2925,9,103010001
745997.83260498,2573795.30502197,456.48681641,5397,5363.2925,9,103010001
745998.33379517,2573794.13723633,456.40011597,3341,5363.2925,9,103010001
745997.60689697,2573795.50692627,457.13491821,771,5363.2925,9,103010001
745997.61879883,2573795.58242676,456.88912964,7710,5363.2925,9,103010001
745997.62069092,2573795.69042847,456.62963867,771,5363.2925,9,103010001
745997.8130127,2573795.29281494,456.48461914,3598,5363.2925,9,103010001
745998.04958496,2573794.76153442,456.40563965,2056,5363.2925,9,103010001
745998.31011353,2573794.1481311,456.39172363,2827,5363.2925,9,103010001
745997.59700928,2573795.47042725,457.13552856,771,5363.293,9,103010001
745997.61040649,2573795.54034302,456.89172363,6682,5363.293,9,103010001
745997.61980591,2573795.62621948,456.63793945,771,5363.293,9,103010001
745997.79488525,2573795.27673218,456.48342896,3598,5363.293,9,103010001
745998.03240356,2573794.74801514,456.40432739,2827,5363.293,9,103010001
745998.29030762,2573794.1481311,456.38684082,2056,5363.293,9,103010001
745997.5887085,2573795.43032715,457.13684082,771,5363.293,9,103010001
745997.59780273,2573795.50921509,456.89242554,7710,5363.293,9,103010001
745997.61229858,2573795.58053467,456.64251709,771,5363.293,9,103010001
745997.78170166,2573795.24792358,456.48532104,3598,5363.293,9,103010001
745998.0078064,2573794.75442383,456.39733887,2827,5363.293,9,103010001
745998.28759155,2573794.10143921,456.39712524,2056,5363.293,9,103010001
745997.59130249,2573795.36453125,457.14154053,771,5363.293,9,103010001
745997.58980713,2573795.46731445,456.8951416,5654,5363.293,9,103010001
745997.60210571,2573795.54202148,456.64553833,771,5363.293,9,103010001
745997.76519165,2573795.22823975,456.48501587,3598,5363.293,9,103010001
745997.98919067,2573794.74453613,456.3951416,2056,5363.293,9,103010001
745998.28719482,2573794.04943726,456.40933228,2056,5363.293,9,103010001
745997.57909546,2573795.33541748,457.14141846,771,5363.293,9,103010001
745997.5815979,2573795.42932007,456.89743042,6168,5363.293,9,103010001
745997.58498535,2573795.52181885,456.64471436,771,5363.293,9,103010001
745997.7512146,2573795.20532105,456.4859314,3598,5363.293,9,103010001
745997.96889648,2573794.74212524,456.39093018,2827,5363.293,9,103010001
745998.26970825,2573794.04403564,456.40634155,1285,5363.293,9,103010001
745997.5710083,2573795.29943726,457.14242554,771,5363.293,9,103010001
745997.57711182,2573795.37994263,456.90142822,5654,5363.293,9,103010001
745997.58568726,2573795.46014282,456.65313721,771,5363.293,9,103010001
745997.73070679,2573795.19631836,456.48294067,3598,5363.293,9,103010001
745997.95360718,2573794.72701904,456.39044189,2827,5363.293,9,103010001
745998.23931274,2573794.07452271,456.39163208,514,5363.293,9,103010001
745997.5624939,2573795.26544067,457.14334106,771,5363.293,9,103010001
745997.57079468,2573795.33843872,456.90454102,3855,5363.293,9,103010001
745997.57509766,2573795.42773315,456.65542603,771,5363.293,9,103010001
745997.71331177,2573795.18243286,456.48153687,3598,5363.293,9,103010001
745997.93599854,2573794.7172229,456.38842773,2056,5363.293,9,103010001
745998.21700439,2573794.08352539,456.3840332,514,5363.293,9,103010001
745997.55181274,2573795.23672363,457.14352417,771,5363.293,9,103010001
745997.56490479,2573795.29702637,456.90762329,3855,5363.293,9,103010001
745997.57729492,2573795.36431763,456.66433716,771,5363.293,9,103010001
745997.70321045,2573795.15032837,456.48483276,2570,5363.293,9,103010001
745997.92571411,2573794.68963501,456.39163208,1285,5363.293,9,103010001
745998.15911255,2573794.18331787,456.34631348,514,5363.293,9,103010001
745997.55620728,2573795.26281616,456.90942383,3855,5363.2935,9,103010001
745997.56340942,2573795.34094116,456.66473389,771,5363.2935,9,103010001
745997.68599854,2573795.13622925,456.48342896,2570,5363.2935,9,103010001
745997.90841064,2573794.67983887,456.38961792,514,5363.2935,9,103010001
745998.1776062,2573794.08712647,456.37362671,514,5363.2935,9,103010001
745997.56728516,2573795.26962158,456.67492676,771,5363.2935,9,103010001
745997.67501221,2573795.10143921,456.48693848,1799,5363.2935,9,103010001
745997.89040527,2573794.6632373,456.38873291,1285,5363.2935,9,103010001
745997.5302063,2573795.11813232,457.14782715,771,5363.2935,9,103010001
745997.63259277,2573794.96822998,456.95303345,514,5363.2935,9,103010001
745997.53029785,2573795.29592773,456.66403198,771,5363.2935,9,103010001
745997.65819702,2573795.08102295,456.4866333,771,5363.2935,9,103010001
745997.87151489,2573794.6547229,456.38613892,1285,5363.2935,9,103010001
745997.50420532,2573795.12353394,457.14312744,771,5363.2935,9,103010001
745997.53380737,2573795.13983032,456.91763306,2313,5363.2935,9,103010001
745997.64559326,2573795.05392334,456.48852539,2570,5363.2935,9,103010001
745997.85909424,2573794.62783691,456.38864136,1285,5363.2935,9,103010001
745997.5296875,2573795.09442017,456.92141724,2313,5363.2935,9,103010001
745997.62850342,2573795.03741333,456.48764038,1799,5363.2935,9,103010001
745997.84179077,2573794.61562988,456.38711548,514,5363.2935,9,103010001
745997.4711853,2573795.09063599,457.13983154,771,5363.2935,9,103010001
745997.50029907,2573795.10684082,456.91482544,1285,5363.2935,9,103010001
745997.51519165,2573795.15933105,456.67932129,514,5363.2935,9,103010001
745997.61611328,2573795.01031372,456.48953247,771,5363.2935,9,103010001
745997.82088623,2573794.61431763,456.38262939,514,5363.2935,9,103010001
745997.98989258,2573794.2908313,456.27932739,771,5363.2935,9,103010001
745997.48140869,2573795.09792969,456.912323,2056,5363.2935,9,103010001
745997.49581299,2573795.15023682,456.67681885,514,5363.2935,9,103010001
745997.59249268,2573795.01202271,456.48422241,771,5363.2935,9,103010001
745997.8137146,2573794.58123657,456.38763428,514,5363.2935,9,103010001
745997.97289429,2573794.28292725,456.27703857,771,5363.294,9,103010001
745997.45931396,2573795.09612915,456.90853882,1542,5363.294,9,103010001
745997.52840576,2573795.10653564,456.45483398,771,5363.294,9,103010001
745997.79430542,2573794.57412598,456.38464355,514,5363.294,9,103010001
745997.4263855,2573795.11532471,456.90063477,1285,5363.294,9,103010001
745997.52279053,2573795.06072876,456.46124268,771,5363.294,9,103010001
745997.78789673,2573794.5370166,456.39071655,514,5363.294,9,103010001
745997.48690186,2573795.08651611,456.44934082,771,5363.294,9,103010001
745997.47280273,2573794.83401367,457.15802002,771,5363.294,9,103010001
745997.7618042,2573794.49441406,456.39334106,514,5363.294,9,103010001
745997.47258911,2573794.85922119,456.93511963,514,5363.294,9,103010001
745997.70418701,2573794.64874146,456.12472534,771,5363.294,9,103010001
745997.44170532,2573794.87472412,456.92803955,257,5363.294,9,103010001
745997.7322937,2573794.4606311,456.39343262,514,5363.294,9,103010001
745997.41671143,2573794.87542603,456.92352295,514,5363.294,9,103010001
745997.70510254,2573794.46862671,456.38552856,514,5363.2944,9,103010001
745997.43599854,2573794.78793213,456.9359436,257,5363.2944,9,103010001
745997.46248779,2573794.87512085,456.47973633,771,5363.2944,9,103010001
745997.69259033,2573794.44943115,456.3866272,514,5363.2944,9,103010001
745997.6809021,2573794.42623779,456.38864136,514,5363.2944,9,103010001
745997.6440979,2573794.45931885,456.37362671,514,5363.2944,9,103010001
745997.6553894,2573794.38723633,456.39071655,514,5363.2944,9,103010001
745997.74019775,2573794.27453491,456.22201538,771,5363.2944,9,103010001
745997.64071045,2573794.37093994,456.39071655,514,5363.2944,9,103010001
745997.7321106,2573794.24462769,456.22714233,771,5363.2944,9,103010001
745997.7210022,2573794.2217395,456.22982788,771,5363.2944,9,103010001
745997.57109985,2573794.42132446,456.36471558,514,5363.295,9,103010001
746009.36278687,2573793.03802368,464.41522217,5140,5363.366,9,103010001
746009.36080322,2573793.07684204,464.41342163,4112,5363.366,9,103010001
746009.38131104,2573793.02383301,463.93371582,6168,5363.366,9,103010001
746009.37420044,2573793.06204102,463.92822266,6168,5363.366,9,103010001
746009.38271484,2573793.10702393,463.93292236,6168,5363.366,9,103010001
746009.39379272,2573793.00952026,463.46841431,4626,5363.366,9,103010001
746009.20299683,2573792.61321899,461.6847229,2313,5363.366,9,103010001
746009.46300659,2573793.33242676,464.48431396,4112,5363.366,9,103010001
746009.38808594,2573793.19244263,463.93502808,2056,5363.366,9,103010001
746009.35009155,2573792.97613403,462.98962402,9252,5363.366,9,103010001
746008.7210022,2573792.00881836,459.4536438,1028,5363.366,9,103010001
746009.44619141,2573793.36572144,464.47253418,6168,5363.366,9,103010001
746009.40450439,2573793.23931763,463.94503784,4883,5363.366,9,103010001
746009.2940918,2573792.99102661,462.9571228,16448,5363.366,9,103010001
746008.6960083,2573792.03134033,459.44482422,1028,5363.366,9,103010001
746009.44561157,2573793.40832397,464.47201538,3084,5363.366,9,103010001
746009.4092041,2573793.28323242,463.94741821,5654,5363.366,9,103010001
746009.27028809,2573793.02102539,462.94241333,8995,5363.366,9,103010001
746008.60140381,2573792.03192017,459.42373657,1028,5363.366,9,103010001
746009.20348511,2573792.72402832,461.67602539,1542,5363.366,9,103010001
746009.41210327,2573793.32653687,463.94882202,5911,5363.366,9,103010001
746009.28930054,2573793.06893799,462.95114136,9252,5363.366,9,103010001
746009.29958496,2573792.97921631,462.52633667,7710,5363.366,9,103010001
746009.22460327,2573792.77001831,461.68182373,2313,5363.366,9,103010001
746009.42901001,2573793.37643311,463.95922852,5911,5363.366,9,103010001
746009.30800781,2573793.11703369,462.9597168,9252,5363.366,9,103010001
746009.02980957,2573792.31512329,459.82092285,5397,5363.366,9,103010001
746009.28069458,2573793.01074097,462.51461792,12593,5363.366,9,103010001
746009.35570679,2573792.94833252,462.13543701,7967,5363.366,9,103010001
746009.25249634,2573792.81893799,461.69033813,3341,5363.366,9,103010001
746009.44408569,2573793.42562744,463.96853638,6425,5363.366,9,103010001
746009.31990967,2573793.1625354,462.96472168,7453,5363.366,9,103010001
746009.14431152,2573792.39001343,459.84033203,4369,5363.366,9,103010001
746009.29320679,2573793.05554077,462.5189209,7710,5363.366,9,103010001
746009.2802063,2573792.95654175,462.09841919,5140,5363.366,9,103010001
746009.26641235,2573792.86263916,461.69311523,3341,5363.366,9,103010001
746009.46120605,2573793.47393677,463.9793396,6425,5363.366,9,103010001
746009.47231445,2573793.37182495,463.50613403,5911,5363.366,9,103010001
746009.33059082,2573793.20562622,462.96911621,7453,5363.366,9,103010001
746009.30291138,2573793.09731934,462.52182007,6682,5363.366,9,103010001
746009.25249634,2573792.98382446,462.08312988,7710,5363.366,9,103010001
746009.27370605,2573792.90182373,461.69332886,4112,5363.366,9,103010001
746009.52950439,2573793.66241333,464.53182983,2056,5363.3667,9,103010001
746009.46810303,2573793.51983521,463.9833374,6425,5363.3667,9,103010001
746009.48690186,2573793.41833374,463.51382446,5911,5363.3667,9,103010001
746009.33901367,2573793.24993774,462.97213745,7453,5363.3667,9,103010001
746009.30690918,2573793.13882324,462.52172852,6682,5363.3667,9,103010001
746009.25960693,2573792.9344165,461.68453979,3341,5363.3667,9,103010001
746009.55059204,2573793.71673462,464.54711914,3084,5363.3667,9,103010001
746009.48580322,2573793.5710437,463.99453735,6425,5363.3667,9,103010001
746009.34719238,2573793.29434082,462.97512817,7453,5363.3667,9,103010001
746009.31908569,2573793.18401978,462.52572632,6682,5363.3667,9,103010001
746009.29580078,2573793.07812378,462.09802246,7967,5363.3667,9,103010001
746009.26259766,2573792.97402832,461.68273926,3341,5363.3667,9,103010001
746009.49700317,2573793.61941406,464.00152588,2056,5363.3667,9,103010001
746009.37151489,2573793.3462207,462.98693848,7453,5363.3667,9,103010001
746009.32601318,2573793.22701904,462.52722168,6682,5363.3667,9,103010001
746009.29650269,2573793.11782715,462.0958252,3855,5363.3667,9,103010001
746009.26891479,2573793.0151355,461.68243408,3341,5363.3667,9,103010001
746009.31929932,2573792.94592163,461.31332397,6939,5363.3667,9,103010001
746009.37828979,2573793.38833496,462.98931885,7453,5363.3667,9,103010001
746009.3532959,2573793.27743408,462.53903198,5911,5363.3667,9,103010001
746009.29198608,2573793.1552417,462.09121704,1285,5363.3667,9,103010001
746009.32210693,2573793.0743396,461.70153809,7453,5363.3667,9,103010001
746009.27678833,2573792.96664307,461.29421997,7710,5363.3667,9,103010001
746009.38030396,2573793.76333496,464.42803955,3084,5363.3667,9,103010001
746009.37441406,2573792.93331787,460.94763184,9766,5363.3667,9,103010001
746009.41188965,2573793.44491455,463.00631714,1799,5363.3667,9,103010001
746009.37319336,2573793.32671997,462.54702759,6682,5363.3667,9,103010001
746009.31670532,2573793.20342896,462.10012817,5397,5363.3667,9,103010001
746009.32290039,2573793.11352417,461.69882202,10794,5363.3667,9,103010001
746009.28850708,2573793.00952026,461.29522705,10537,5363.3667,9,103010001
746009.32680664,2573793.7804248,464.39071655,4112,5363.3667,9,103010001
746009.3137146,2573792.94644043,460.92404175,5397,5363.3667,9,103010001
746009.54970703,2573793.6580188,463.54693604,5911,5363.3667,9,103010001
746009.41930542,2573793.48992798,463.00894165,7710,5363.3667,9,103010001
746009.37960205,2573793.37032959,462.54821777,5911,5363.3667,9,103010001
746009.32879028,2573793.24853394,462.10324097,6682,5363.3667,9,103010001
746009.30870972,2573793.05633423,461.29922485,13364,5363.3667,9,103010001
746009.28548584,2573793.80322144,464.36203003,4883,5363.3667,9,103010001
746009.29909668,2573792.97811768,460.91543579,5911,5363.3667,9,103010001
746009.54229126,2573793.81332275,464.03012085,6939,5363.3667,9,103010001
746009.56090698,2573793.70654175,463.55282593,5911,5363.3667,9,103010001
746009.42501221,2573793.5342395,463.01062012,7710,5363.3667,9,103010001
746009.27788696,2573792.7184436,459.83013916,10023,5363.3667,9,103010001
746009.3875061,2573793.41473267,462.55023193,5911,5363.3667,9,103010001
746009.32891235,2573793.28832886,462.10073853,6682,5363.3667,9,103010001
746009.30330811,2573793.18322632,461.68493652,3341,5363.3667,9,103010001
746009.32531128,2573793.10183594,461.30194092,19018,5363.3667,9,103010001
746009.21239624,2573793.80963013,464.31103516,8224,5363.3667,9,103010001
746009.31078491,2573793.02084229,460.91543579,5911,5363.3667,9,103010001
746009.43041382,2573793.80172607,463.95703125,7967,5363.3667,9,103010001
746009.3427063,2573792.94793579,460.55471802,10023,5363.3667,9,103010001
746009.44020996,2573793.58334229,463.01751709,7710,5363.3667,9,103010001
746009.27630005,2573792.75372192,459.82492065,10023,5363.3667,9,103010001
746009.40349731,2573793.46291992,462.55621338,6939,5363.3667,9,103010001
746009.32540283,2573793.32671997,462.09674072,7967,5363.3667,9,103010001
746009.33800659,2573793.23763916,461.69622803,8995,5363.3667,9,103010001
746009.30510864,2573793.13174316,461.2911377,15420,5363.3667,9,103010001
746009.16350708,2573793.8278186,464.27703857,18504,5363.3667,9,103010001
746009.330896,2573793.79553101,463.89224243,5911,5363.3667,9,103010001
746009.2980896,2573792.96511719,460.5380249,12850,5363.3667,9,103010001
746009.44869385,2573793.62933228,463.02093506,7710,5363.3667,9,103010001
746009.15578613,2573792.74243042,459.79522705,10023,5363.3667,9,103010001
746009.42000732,2573793.50964233,462.56262207,6425,5363.3667,9,103010001
746009.35720215,2573793.38122437,462.10873413,6682,5363.3667,9,103010001
746009.3131958,2573793.17193481,461.29083252,13364,5363.3667,9,103010001
746009.14971313,2573793.86181519,464.26803589,19532,5363.3667,9,103010001
746009.31679687,2573793.09753296,460.90994263,7453,5363.3667,9,103010001
746009.26918945,2573793.8054187,463.85214233,5911,5363.3667,9,103010001
746009.20519409,2573792.96203491,460.50772095,6425,5363.3667,9,103010001
746009.37120972,2573793.74093506,463.43713379,4626,5363.3667,9,103010001
746009.32399902,2573792.92632935,460.17922974,11308,5363.3667,9,103010001
746009.45940552,2573793.67462036,463.02542114,7710,5363.3667,9,103010001
746009.19289551,2573792.7910144,459.79821777,10023,5363.3667,9,103010001
746009.44768677,2573793.56191895,462.57473755,6425,5363.3667,9,103010001
746009.36080322,2573793.42114136,462.10803223,3855,5363.3667,9,103010001
746009.33721313,2573793.31411621,461.69012451,11051,5363.3667,9,103010001
746009.34200439,2573793.22143433,461.29821777,15420,5363.3667,9,103010001
746009.09069214,2573793.87222168,464.22714233,16448,5363.3667,9,103010001
746009.31630859,2573793.1335437,460.90612793,9766,5363.3667,9,103010001
746009.1953064,2573793.80862305,463.80413818,6168,5363.3667,9,103010001
746009.11708984,2573792.96212647,460.4786377,8224,5363.3667,9,103010001
746009.32109985,2573793.75662109,463.40652466,4626,5363.3667,9,103010001
746009.26268921,2573792.93633911,460.16003418,11308,5363.3667,9,103010001
746009.46169434,2573793.71594116,463.02554321,7710,5363.3667,9,103010001
746009.11141357,2573792.79241821,459.77682495,12336,5363.3667,9,103010001
746009.45488892,2573793.60684082,462.57641602,2570,5363.3667,9,103010001
746009.28869019,2573792.78152344,459.46652222,5911,5363.3667,9,103010001
746009.36760864,2573793.46261475,462.10882568,7967,5363.3667,9,103010001
746009.33760986,2573793.35201904,461.68753052,11051,5363.3667,9,103010001
746009.34920654,2573793.26351807,461.29742432,21845,5363.3667,9,103010001
746009.03569946,2573793.88644287,464.18902588,17476,5363.3667,9,103010001
746009.32570801,2573793.17584106,460.90533447,9252,5363.3667,9,103010001
746009.18230591,2573793.84481689,463.79571533,25700,5363.3667,9,103010001
746009.24828491,2573793.76272461,463.36233521,4626,5363.3667,9,103010001
746009.19921265,2573792.94683716,460.1399231,11822,5363.3667,9,103010001
746009.47939453,2573793.76711914,463.03393555,7710,5363.3667,9,103010001
746009.11501465,2573792.82943604,459.7727356,12336,5363.3667,9,103010001
746008.96331177,2573792.68841431,459.40753174,2313,5363.3667,9,103010001
746009.37529907,2573793.50674316,462.10992432,13364,5363.3667,9,103010001
746009.37151489,2573793.40713379,461.69842529,15934,5363.3667,9,103010001
746009.34060059,2573793.2988269,461.29083252,10537,5363.3667,9,103010001
746009.16610107,2573793.87933228,463.78521729,25700,5363.3667,9,103010001
746009.04448853,2573793.00482056,460.4498291,15677,5363.3667,9,103010001
746009.1848999,2573793.77291748,463.32382202,4626,5363.3667,9,103010001
746009.1480957,2573792.96203491,460.12301636,11822,5363.3667,9,103010001
746009.36330566,2573793.75244019,462.96911621,7710,5363.3667,9,103010001
746009.12929687,2573792.87103149,459.77062988,5397,5363.3667,9,103010001
746009.45879517,2573793.692229,462.57473755,1799,5363.3667,9,103010001
746009.19118652,2573792.81411621,459.43972778,6939,5363.3667,9,103010001
746009.38448486,2573793.55181763,462.11172485,12079,5363.3667,9,103010001
746009.36251221,2573793.44302246,461.6918335,11051,5363.3667,9,103010001
746009.35799561,2573793.26702759,460.90802002,9766,5363.3667,9,103010001
746009.1098877,2573793.89282105,463.74884033,19018,5363.3667,9,103010001
746009.05089722,2573793.04421875,460.44741821,25700,5363.3667,9,103010001
746009.18770752,2573793.81661865,463.3248291,4626,5363.3667,9,103010001
746009.08638916,2573792.97253296,460.10342407,13364,5363.3667,9,103010001
746009.2987915,2573793.76241943,462.93252563,7710,5363.3667,9,103010001
746009.13259277,2573792.90823242,459.7663269,5397,5363.3667,9,103010001
746009.45409546,2573793.73184082,462.57043457,2570,5363.3667,9,103010001
746009.16170654,2573792.83761475,459.42953491,11822,5363.3667,9,103010001
746009.37679443,2573793.58901855,462.10583496,7967,5363.3667,9,103010001
746008.99849854,2573792.69033691,459.07214355,4883,5363.3667,9,103010001
746009.38399658,2573793.49304077,461.69772339,1542,5363.3667,9,103010001
746009.37151489,2573793.39123413,461.2953186,6939,5363.3667,9,103010001
746009.34411011,2573793.29952881,460.89962769,6168,5363.3667,9,103010001
746009.0446106,2573793.90112183,463.7064209,10537,5363.3667,9,103010001
746009.0630127,2573793.08444092,460.44683838,25700,5363.3667,9,103010001
746009.14769897,2573793.83843872,463.30053711,9509,5363.367,9,103010001
746009.06420288,2573792.99932739,460.09353638,20303,5363.367,9,103010001
746009.23430786,2573793.77203247,462.89602661,7453,5363.367,9,103010001
746009.41140137,2573793.75292847,462.54733276,7710,5363.367,9,103010001
746009.14550171,2573792.86483643,459.42172241,9509,5363.367,9,103010001
746009.38570557,2573793.63421509,462.10742188,7967,5363.367,9,103010001
746009.33568726,2573793.5106189,461.67514038,4626,5363.367,9,103010001
746009.37868652,2573793.43212769,461.29473877,22616,5363.367,9,103010001
746009.26409302,2573793.30032227,460.87033081,2827,5363.367,9,103010001
746008.97991333,2573793.90722534,463.66452026,16962,5363.367,9,103010001
746009.07421265,2573793.12634155,460.4458313,25700,5363.367,9,103010001
746009.09688721,2573793.85421631,463.2696228,14135,5363.367,9,103010001
